Plant_Code,Plant_Name,Latitude,Longitude,Name_of_Water_Source,Primary_Purpose_NAICS_Code,Sector_Name,Grid_Voltage_kV
50243,BucksportGenerationLLC,44.5738,-68.8046,PenobscotRiver,22,IPPCHP,120
54091,MansfieldMill,32.1575,-93.5562,Municipality,32213,IndustrialCHP,13.8
1753,BerrienSprings,41.9439,-86.3289,StJosephRiver,22,ElectricUtility,34.5
6000,DonaldCCook,41.975604,-86.565206,LakeMichigan,22,ElectricUtility,345
1754,Buchanan(MI),41.839566,-86.35105,StJosephRiver,22,ElectricUtility,34.5
59853,WatervlietPV,42.19,-86.23,NA,22,ElectricUtility,12.47
988,TannersCreek,39.0814,-84.8594,OhioRiver,22,ElectricUtility,138
986,Elkhart,41.6928,-85.965,StJosephRiver,22,ElectricUtility,34.5
59855,DeerCreekPV,40.51,-85.64,NA,22,ElectricUtility,12.47
6166,Rockport,37.9256,-87.0372,OhioRiver,22,ElectricUtility,765
989,TwinBranch,41.665,-86.1322,StJosephRiver,22,ElectricUtility,34.5
59861,TwinBranchPV,41.69,-86.12,NA,22,ElectricUtility,12.47
59854,OlivePV,41.7,-86.49,NA,22,ElectricUtility,12.47
1760,Constantine,41.8436,-85.6694,StJosephRiver,22,ElectricUtility,12
1761,Mottville,41.8056,-85.7505,StJosephRiver,22,ElectricUtility,34.5
60617,AEPChurubuscoNaS,41.2326,-85.3149,NA,22,ElectricUtility,12.47
594,IndianRiverGeneratingStation,38.5857,-75.2341,IndianRiver,22,IPPNon-CHP,69
10129,IndianaUniversityofPennsylvania,40.6144,-79.1594,Municipality,611,CommercialCHP,23
6410,FalconDam&Power,26.5575,-99.1642,RioGrande,22,ElectricUtility,138
6128,AmistadDam&Power,29.449827,-101.06011,RioGrande,22,ElectricUtility,138
52152,InternationalPaperFranklinMill,36.6803,-76.9128,Wells,322122,IndustrialCHP,115
54099,TiconderogaMill,43.891437,-73.396998,LakeChamplain,322122,IndustrialCHP,115
54358,InternationalPaperAugustaMill,33.328259,-81.953078,SavannahRiver,32213,IndustrialCHP,13.8
10116,HampshirePaper,44.296544,-75.36645,OswegatchieRiver,22,IPPNon-CHP,23
10138,SouthDryCreekHydro,45.206341,-109.1652,RockCreek,22,IPPNon-CHP,50
58392,FlintCreekHydroelectricLLC,46.2275,-113.294722,GeorgetownLake,22,IPPNon-CHP,25
10143,ColverPowerProject,40.55,-78.8,VeteraReservoir,22,IPPNon-CHP,115
54100,InternationalPaperVicksburgMill,32.5292,-90.7742,YazooRiver,322122,IndustrialCHP,13.8
10434,MosaicNewWalesOperations,27.833642,-82.051937,Wells,325311,IndustrialCHP,69
10004,MosaicSouthPierceOperations,27.76522,-81.938787,Wells,325,IndustrialCHP,69
54097,InternationalPaperTexarkanaMill,33.2553,-94.0696,SulphurRiver,32213,IndustrialCHP,138
54087,InternationalPaperGeorgetownMill,33.360185,-79.302573,WasteTreatmentPond,322122,IndustrialCHP,35.8
54096,InternationalPaperRiverdaleMill,32.426016,-86.870912,AlabamaRiver,322122,IndustrialCHP,115
54281,InterstatePaperLLCRiceboro,31.741629,-81.407856,FloridanAquifer(Wells),32213,IndustrialCHP,12.5
10005,DinosaurPoint,37.0478,-121.1708,NA,22,IPPNon-CHP,70
50250,InternationalPaperPensacola,30.5966,-87.3264,CoolingTower&Wells,322122,IndustrialCHP,13.8
1047,Lansing,43.3359,-91.1675,MississippiRiver,22,ElectricUtility,161
1105,Centerville,40.7478,-92.873056,NA,22,ElectricUtility,69
8031,EmeryStation,43.094,-93.292222,Municipality/Wells,22,ElectricUtility,161
7155,LimeCreek,43.2481,-93.205,NA,22,ElectricUtility,69
61564,UplandPrairie,43.207406,-95.349397,NA,22,ElectricUtility,345
1048,MiltonLKapp,41.8081,-90.233611,MississippiRiver,22,ElectricUtility,161
1104,Burlington(IA),40.7412,-91.116667,MississippiRiver,22,ElectricUtility,161
7706,AgencyGT,40.816736,-91.146667,NA,22,ElectricUtility,69
60951,WestDubuqueSolar,42.491754,-90.79225,NA,22,ElectricUtility,13.8
1046,Dubuque,42.5031,-90.658611,MississippiRiver,22,ElectricUtility,69
56355,WhisperingWillowWindFarm-East,42.630513,-93.206389,NA,22,ElectricUtility,161
57844,FranklinCountyWindFarm,42.606737,-93.336453,NA,22,ElectricUtility,161
8025,Montgomery,44.4421,-93.565,NA,22,ElectricUtility,69
1073,PrairieCreek,41.944039,-91.639167,CedarRiver,22,ElectricUtility,115
1058,SixthStreet,41.984768,-91.668611,CedarLake,22,ElectricUtility,34.5
7595,RedCedar,41.969145,-91.668889,NA,22,ElectricUtility,13.8
58236,MarshalltownGeneratingStation,42.043333,-92.872778,Municipality,22,ElectricUtility,161
1068,Marshalltown,42.0474,-92.859444,NA,22,ElectricUtility,115
1077,Sutherland,42.047333,-92.859444,Wells,22,ElectricUtility,115
1888,FoxLake,43.6728,-94.7075,FoxLake,22,ElectricUtility,69
61565,EnglishFarms,41.57,-92.40718,NA,22,ElectricUtility,161
7137,Grinnell,41.7529,-92.748889,NA,22,ElectricUtility,69
1889,Hills,43.528874,-96.364722,NA,22,ElectricUtility,4.2
1052,AmesDieselGeneratingStation,42.013319,-93.575416,Municipality,22,ElectricUtility,12.4
6254,Ottumwa,41.0961,-92.555833,DesMoinesRiver,22,ElectricUtility,161
1291,Iola,37.923076,-95.425572,NeoshoRiver,22,ElectricUtility,69
52151,InternationalPaperEastoverFacility,33.8872,-80.6397,WatereeRiver,322122,IndustrialCHP,115
57252,IowaLakesSuperiorWindFarm,43.445,-94.980278,NA,22,ElectricUtility,12.47
57251,LakotaWindWindFarm,43.3839,-94.1475,NA,22,ElectricUtility,12.47
54201,IowaStateUniversity,42.0275,-93.6394,Wells,611,CommercialCHP,69
10198,MosaicPhosphatesUncleSam,30.038649,-90.828312,MississippiRiver,325188,IndustrialCHP,34.5
10139,IsabellaHydroProject,35.6439,-118.4822,KernRiver,22,IPPNon-CHP,69
57855,IpswichWindTurbine,42.716389,-70.841944,NA,22,ElectricUtility,13.2
1670,HighStreetStation,42.6986,-70.8697,Rain,22,ElectricUtility,23
10398,ArcelormittalClevelandInc,41.4739,-81.6728,CuyahogaRiver,3311,IndustrialCHP,138
2137,Jackson(MO),37.3847,-89.6606,Municipality,22,ElectricUtility,34.5
7846,BrandyBranch,30.320556,-81.947222,GroundWater,22,ElectricUtility,230
207,StJohnsRiverPowerPark,30.4308,-81.5508,St.JohnsRiver,22,ElectricUtility,230
56799,GreenlandEnergyCenter,30.159131,-81.518415,Municipality,22,ElectricUtility,230
666,JDKennedy,30.364818,-81.625967,NA,22,ElectricUtility,69
667,NorthsideGeneratingStation,30.4172,-81.5525,St.JohnsRiver,22,ElectricUtility,230
7705,GirvinLandfill,30.3356,-81.4639,NA,22,ElectricUtility,500
668,SouthsideGeneratingStation,30.316389,-81.648888,St.JohnsRiver,22,ElectricUtility,0
2682,SACarlson,42.0933,-79.2478,ChadakoinRiver,22,ElectricUtility,15
1982,Janesville,44.1172,-93.7073,Wells,22,ElectricUtility,23
10202,FernandinaBeachMill,30.681823,-81.455413,Wells,32213,IndustrialCHP,69
54430,JacksonMill,30.364444,-81.629722,Wells,322122,IndustrialNon-CHP,0
6522,YardsCreek,41.0006,-75.0314,CreekReservoirs,22,ElectricUtility,230
1292,Jetmore,38.080332,-99.893587,MunicipalWater,22,ElectricUtility,69
54414,JohnDeereDubuqueWorks,42.5734,-90.6926,MississippiRiver,333,IndustrialNon-CHP,13.8
6579,Johnson,37.566881,-101.751065,Wells,22,ElectricUtility,13.8
61267,HurricaneCreekLiftStation,39.5879,-86.1858,NA,22,ElectricUtility,12.47
61266,OrmeParkWaterTreatmentPlant,39.61952,-86.20709,NA,22,ElectricUtility,12.47
56505,JonesboroCityWater&LightPlant,35.848561,-90.725377,Municipality,22,ElectricUtility,69
7493,KingCove,55.061683,-162.3103,DeltaCreek,22,ElectricUtility,480
504,Julesburg,40.9505,-102.2795,Well,22,ElectricUtility,2.4
10720,KyoceraAmericaProject,32.819675,-117.140548,NA,334,IndustrialCHP,12
61798,PrairieSkySolarFarm,37.751716,-97.074497,NA,22,ElectricUtility,69
7973,Sharpe,38.275,-95.6839,NA,22,ElectricUtility,69
2138,Kahoka,40.4225,-91.7206,Municipality,22,ElectricUtility,34.5
54646,KalaeloaCogenPlant,21.302106,-158.096318,Wells,22,IPPCHP,138
1295,Quindaro,39.1492,-94.6381,MissouriRiver,22,ElectricUtility,161
6064,NearmanCreek,39.1681,-94.6975,MissouriRiver,22,ElectricUtility,161
1294,Kaw,39.0867,-94.651389,KawRiver,22,ElectricUtility,69
56351,Spearville,37.8641,-99.7528,NA,22,ElectricUtility,230
2080,Montrose,38.3114,-93.9348,MontroseLake,22,ElectricUtility,161
2078,GrandAvenue,39.105278,-94.569722,MissouriRiver,22,ElectricUtility,0
59772,KCP&LSmartGridInnovationPark,39.040263,-94.571215,NA,22,ElectricUtility,13.8
2079,Hawthorn,39.1306,-94.4778,MissouriRiver,22,ElectricUtility,161
2081,Northeast(MO),39.1228,-94.5606,MissouriRiver,22,ElectricUtility,161
7929,WestGardner,38.7875,-94.9861,NA,22,ElectricUtility,161
1241,LaCygne,38.3481,-94.6456,LacygneLake,22,ElectricUtility,345
7928,Osawatomie,38.532161,-94.902633,Municipality,22,ElectricUtility,161
6065,Iatan,39.4472,-94.98,MissouriRiver,22,ElectricUtility,345
50329,WestPointTreatmentPlant,47.661111,-122.446389,NA,22132,CommercialCHP,13.8
1243,Neosho,37.305556,-95.110278,NeoshoRiver,22,ElectricUtility,138
1240,GordonEvansEnergyCenter,37.7903,-97.521667,Wells,22,ElectricUtility,138
1242,MurrayGill,37.5967,-97.413611,Wells,22,ElectricUtility,138
59045,JamesonEnergyCenter,37.954722,-100.830556,NA,22,ElectricUtility,34.5
55809,KasBrothersWindfarm,44.0119,-96.1125,NA,22,IPPNon-CHP,34.5
4119,LittleChute,44.279897,-88.25558,FoxRiver,22,ElectricUtility,12.4
4201,CombinedLocks,44.273511,-88.300548,FoxRiver,22,ElectricUtility,12.4
4122,RapideCroche,44.3164,-88.3147,FoxRiver,22,ElectricUtility,12.4
4120,NewBadger,44.2772,-88.2678,FoxRiver,22,ElectricUtility,12.4
4118,KaukaunaGasTurbine,44.276199,-88.265445,NA,22,ElectricUtility,12.4
7822,KaukaunaCityHydro,44.274582,-88.319074,FoxRiver,22,ElectricUtility,12.4
4121,OldBadger,44.2772,-88.2678,FoxRiver,22,ElectricUtility,12.4
54885,KimberlyMill,44.2769,-88.3344,FoxRiver,322,IndustrialNon-CHP,13.8
58639,KRSIAnaholaSolar,22.131667,-159.303056,NA,22,ElectricUtility,57
6474,PortAllen(HI),21.899583,-159.585042,PacificOcean,22,ElectricUtility,57
58640,KRSIIKoloaSolar,21.900833,-159.45,NA,22,ElectricUtility,57
56258,KapaiaPowerStation,21.996451,-159.375803,NA,22,ElectricUtility,57
10042,KaweahDeltaDistrictHospital,36.3275,-119.2947,NA,622,CommercialNon-CHP,12
54343,TerminusHydroelectricProject,36.4156,-119.0069,LakeKaweah,22,IPPNon-CHP,66
2139,Kennett,36.2338,-90.0521,Municipality,22,ElectricUtility,69
50860,KentCountyWastetoEnergyFacility,42.949575,-85.693209,GrandRiver,562213,CommercialNon-CHP,46
1360,Pineville,36.796667,-83.761388,CumberlandRiver,22,ElectricUtility,0
1356,Ghent,38.7497,-85.035,OhioRiver,22,ElectricUtility,345
1358,Haefling,38.0794,-84.5194,NA,22,ElectricUtility,69
1354,DixDam,37.7864,-84.7028,HerringtonLake,22,ElectricUtility,69
1355,EWBrown,37.78831,-84.71257,HerringtonLake,22,ElectricUtility,138
1357,GreenRiver,37.3636,-87.1214,GreenRiver,22,ElectricUtility,138
1361,Tyrone,38.0478,-84.8483,KentuckyRiver,22,ElectricUtility,69
1983,KenyonMunicipal,44.2718,-92.9848,Municipality,22,ElectricUtility,69
10496,KernRiverCogeneration,35.4515,-118.9849,NA,22,IPPCHP,230
6581,Silvis,55.381402,-131.517758,UpperSilvisLake,22,ElectricUtility,34.5
84,Ketchikan,55.344641,-131.633425,KetchikanLakes,22,ElectricUtility,34.5
6580,BeaverFalls,55.37975,-131.470269,LowerSilvisLake,22,ElectricUtility,34.5
58977,Whitman,55.328056,-131.530833,WhitmanLake,22,ElectricUtility,34.5
85,SWBailey,55.357397,-131.69696,Municipality,22,ElectricUtility,34.5
54934,KeystoneRecovery,41.436308,-75.598437,NA,22,IPPNon-CHP,13.2
2248,Kimball,41.2382,-103.6667,Municipality,22,ElectricUtility,115
50410,ChesterOperations,39.843743,-75.358801,DelawareRiver,322122,IndustrialCHP,69
7627,EverettCogen,47.9785,-122.2217,Municipality,22,IPPCHP,115
2986,Kingfisher,35.8575,-97.9277,Municipality,22,ElectricUtility,69
1296,KingmanMunicipalPowerandLightPlant,37.38311,-98.070364,Municipality,22,ElectricUtility,34
7907,PineFlat,36.8326,-119.327,KingsRiver,22,ElectricUtility,230
10405,KingsburgCogen,36.5397,-119.5794,ProcessWater,22,IPPCHP,115
54239,NavalSubmarineBaseKingsBay,30.7917,-81.5333,NA,928,CommercialNon-CHP,230
54385,KinneytownNewOld,41.3686,-73.0856,Naugatuck,22,IPPNon-CHP,13.8
54114,KennedyInternationalAirportCogen,40.6417,-73.7778,Municipality,22,IPPCHP,138
55501,KiamichiEnergyFacility,34.6831,-95.9349,LakeEufala,22,IPPNon-CHP,345
10781,KoyleRanchHydroelectricProject,42.945664,-114.795698,Big/LittleWoodRivers,22,IPPNon-CHP,2.3
7238,CaneIsland,28.2764,-81.533,Municipality,22,ElectricUtility,230
672,Hansel,28.289436,-81.407908,Municipality,22,ElectricUtility,69
7832,RooseveltBiogas1,45.801549,-120.167176,Wells,22,ElectricUtility,115
71,TerrorLakeMicrogrid,57.6861,-152.895,TerrorLake,22,ElectricUtility,138
6281,KodiakMicrogrid,57.789956,-152.396982,Municipality,22,ElectricUtility,67
58405,ESSBatteryMicrogrid,57.799167,-152.404167,NA,22,ElectricUtility,12.47
60250,SwampyAcres,57.77556,-152.48028,NA,22,ElectricUtility,12.47
60563,FlywheelEnergyStorageSystemMicrogrid,57.780114,-152.443783,NA,22,ElectricUtility,12.47
57187,PillarMountainWindProjectMicrogrid,57.7869,-152.4406,NA,22,ElectricUtility,69
7723,NymansPlantMicrogrid,57.731608,-152.507044,NA,22,ElectricUtility,67
6282,PortLionsMicrogrid,57.864775,-152.855441,Municipality,22,ElectricUtility,12.47
6304,Kotzebue,66.837778,-162.556944,NA,22,ElectricUtility,7.2
4124,LaFarge,43.5722,-90.6391,RadiatorCooled,22,ElectricUtility,4.16
506,LaJunta,37.9876,-103.5468,Municipality,22,ElectricUtility,69
2140,LaPlata,40.0244,-92.4896,LaPlata/Kirksville,22,ElectricUtility,69
1156,LaPorte,42.3159,-92.1928,Wells,22,ElectricUtility,34.5
1297,LaCrosse,38.531667,-99.308333,Cooling,22,ElectricUtility,115
10753,LachuteHydroUpper,43.843869,-73.431207,LachuteRiver,22,IPPNon-CHP,115
10752,LachuteHydroLower,43.849029,-73.420701,LachuteRiver,22,IPPNon-CHP,115
55149,LakeRoadGeneratingPlant,41.872043,-71.895799,DryCooling,22,IPPNon-CHP,345
1985,LakeCrystal,44.106888,-94.219697,Municipality,22,ElectricUtility,69
2773,LakeLure,35.42591,-82.184005,LakeLure,22,IPPNon-CHP,12.5
1154,LakeMills,43.4172,-93.5322,Municipality,22,ElectricUtility,12.47
1153,LakePark,43.4301,-95.3153,NA,22,ElectricUtility,4.16
673,TomGSmith,26.612767,-80.0677,Municipality,22,ElectricUtility,138
7415,LakefieldUtilities,43.674186,-95.1706,Wells,22,ElectricUtility,4.16
7997,Winston,28.0274,-82.0164,AirCooledCondensor,22,ElectricUtility,12.47
675,LarsenMemorial,28.0797,-81.9228,LakeParker,22,ElectricUtility,69
676,CDMcIntoshJr,28.0801,-81.9229,Municipality,22,ElectricUtility,230
7393,LakinMunicipal,37.941987,-101.24992,Municipality,22,ElectricUtility,4.16
508,LamarPlant,38.033327,-102.537915,Wells,22,ElectricUtility,69
1155,LamoniMunicipalUtilities,40.622,-93.9326,Municipality,22,ElectricUtility,69
50942,LagoonCogenerationFacility,40.9872,-111.8983,Culinary,713,CommercialCHP,46
1987,Lanesboro,43.720026,-91.977738,SouthBranchRootRiver,22,ElectricUtility,2.4
1299,Larned,38.176167,-99.099984,Wells,22,ElectricUtility,13.8
1298,GasTurbine(KS),38.1797,-99.1125,NA,22,ElectricUtility,13.8
51034,LittleFallsHydro,43.040335,-74.850621,"MohawkRiver,NyBargeCanal",22,IPPNon-CHP,46
54753,Lateral10Ventures,42.647376,-114.89031,TwinFallsCanal,22,IPPNon-CHP,96
507,LasAnimas,38.0647,-103.2159,Wells,22,ElectricUtility,69
2249,Laurel,42.430539,-97.090814,NA,22,ElectricUtility,2.4
1157,Laurens,42.8486,-94.8506,Municipality,22,ElectricUtility,12.5
56348,LaverneDieselGeneratingPlant,36.7106,-99.8906,Municipality,22,ElectricUtility,69
10048,CentralUtilitiesPlantLAX,33.943965,-118.40425,Municipality,4881,CommercialCHP,4.16
58258,CentralUtilitiesPlantLAX2,33.943889,-118.404167,Municipality,4881,CommercialCHP,4.16
2921,Lebanon,39.432181,-84.210925,NA,22,ElectricUtility,12.4
52010,LeeCountySolidWasteEnergy,26.631549,-81.760656,CityOfFtMyers,22,IPPNon-CHP,138
1158,Lenox,40.88,-94.5589,Municipality,22,ElectricUtility,34.5
7427,CowlitzFalls,46.4661,-122.1097,CowlitzRiver,22,ElectricUtility,230
54202,UpperAndroscoggin,44.087963,-70.212368,AndroscogginRiver,22,IPPNon-CHP,12
1300,Lincoln,39.03719,-98.152993,GroundWaterMunicipality,22,ElectricUtility,12.47
2250,JStreet,40.80788,-96.710667,Municipality,22,ElectricUtility,34.5
7887,TerryBundyGeneratingStation,40.909653,-96.613086,Effluent,22,ElectricUtility,115
6373,Rokeby,40.7316,-96.7364,Well,22,ElectricUtility,115
7965,SaltValleyWindPlant,40.9044,-96.6231,NA,22,ElectricUtility,12.5
55047,PasadenaCogeneration,29.72475,-95.176479,CoastalInd.WaterAuthority,22,IPPCHP,138
1989,Litchfield,45.128164,-94.53515,WellsMunicipality,22,ElectricUtility,69
10050,FourcheCreekWastewater,34.6968,-92.165,Municipality,22132,CommercialCHP,480
54386,LittleWoodHydroProject,43.425228,-114.025597,LittleWoodReservoir,22,IPPNon-CHP,14.5
58257,UpperPacoletHydro,34.921389,-81.745556,PacoletRiver,22,ElectricUtility,34.5
57030,PacoletDieselGenerationFacility,34.8986,-81.7397,NA,22,ElectricUtility,34.5
57885,WellfordRenewableEnergyPlant,35.001194,-82.130278,NA,22,ElectricUtility,12.47
60241,UnionRenewableEnergyFacility,34.61577,-81.818661,NA,22,ElectricUtility,13.2
3275,Lockhart,34.7792,-81.4561,BroadRiver,22,ElectricUtility,34.5
57886,CityWestDieselPlant,34.7225,-81.646944,NA,22,ElectricUtility,34.5
54041,LockportEnergyAssociatesLP,43.161947,-78.744971,Municipality,22,IPPCHP,115
7034,HydroII,41.743728,-111.783169,LoganRiver,22,ElectricUtility,12
4251,LoganCity,41.725833,-111.8433,Municipality,22,ElectricUtility,12
3675,HydroIII,41.746364,-111.746023,LoganRiver,22,ElectricUtility,12
10206,LomaLindaUniversityCogen,34.050391,-117.248417,Wells,611,CommercialCHP,66
54562,LongviewFibre,46.103887,-122.918429,CowlitzRiver,32213,IndustrialCHP,115
58256,LosAlamosPVSite,35.875556,-106.31,NA,22,ElectricUtility,13.8
7789,AbiquiuDam,36.239886,-106.423043,RioChama,22,ElectricUtility,69
7593,ElVadoDam,36.592775,-106.73213,RioChama,22,ElectricUtility,69
57854,NorthHollywood,34.194444,-118.39028,LosAngelesReservoir,22131,CommercialNon-CHP,34.5
57311,OccidentalCollegeSolarProject,34.1283,-118.206903,N/A,611,CommercialNon-CHP,34.5
57871,2555EOlympicBl,34.026944,-118.224167,NA,484,CommercialNon-CHP,34.5
57309,PacificCruiseShipTerminalsBerth93,33.7331,-118.27722,N/A,4883,CommercialNon-CHP,34.5
55514,ApexGeneratingStation,36.415999,-114.960916,GarnetValleyWell#3,22,ElectricUtility,500
391,BigPineCreek,37.142795,-118.324075,BigPineCreek,22,ElectricUtility,34.5
393,ControlGorge,37.437921,-118.556988,MiddleGorgeTailbay,22,ElectricUtility,230
402,PleasantValleyHydro,37.41416,-118.523889,PleasantValleyReservoir,22,ElectricUtility,34.5
394,Cottonwood,36.443421,-118.04389,CottonwoodCreek,22,ElectricUtility,34.5
398,Haiwee,36.109722,-117.956667,LosAngelesAqueduct,22,ElectricUtility,34.5
57304,SouthernOwensValleySolarRanch,36.797739,-118.083801,NA,22,ElectricUtility,230
61431,BeaconBESS1,35.256526,-118.027519,NA,22,ElectricUtility,34.5
56433,PineTreeWindPowerProject,35.248006,-118.175356,NA,22,ElectricUtility,230
57306,PineTreeSolarProject,35.229635,-118.1957,NA,22,ElectricUtility,34.5
57635,LindenWindEnergyProject,45.744171,-120.783568,NA,22,ElectricUtility,230
397,Franklin(CA),34.103931,-118.413377,Municipality,22,ElectricUtility,4.8
392,Castaic,34.587237,-118.656638,PyramidLakeCaliforniaAquedu,22,ElectricUtility,230
400,Haynes,33.764741,-118.09913,PacificOcean,22,ElectricUtility,230
404,Scattergood,33.918151,-118.427648,PacificOcean,22,ElectricUtility,230
6480,SanFrancisquito2,34.534337,-118.525113,LosAngelesAqueduct,22,ElectricUtility,115
6479,SanFrancisquito1,34.590183,-118.454676,LosAngelesAqueduct,22,ElectricUtility,115
408,Valley(CA),34.244991,-118.391327,Municipality,22,ElectricUtility,230
57307,VanNormanBypassSolarProject,34.291111,-118.481111,NA,22,ElectricUtility,34.5
57308,MaclaySolarProject,34.319722,-118.430833,NA,22,ElectricUtility,34.5
403,SanFernando,34.312778,-118.492778,LosAngelesAqueduct,22,ElectricUtility,34.5
396,Foothill,34.318248,-118.494449,LosAngelesAqueduct,22,ElectricUtility,34.5
399,Harbor,33.7706,-118.2656,PacificOcean,22,ElectricUtility,138
6481,IntermountainPowerProject,39.509731,-112.58018,DMADReservoir,22,ElectricUtility,345
401,MiddleGorge,37.51,-118.569167,UpperGorgeTailbay,22,ElectricUtility,230
407,UpperGorge,37.546036,-118.590001,LakeCrowley,22,ElectricUtility,230
57305,AdelantoSolarProject,34.550833,-117.435277,NA,22,ElectricUtility,4.18
60953,OwensValleySolarProject11,36.275144,-118.012151,NA,22,IPPNon-CHP,34.5
59652,NordhoffPlace,34.236667,-118.565833,NA,22,IPPNon-CHP,34.5
57730,LopezCanyon,34.292645,-118.389774,NA,22,IPPNon-CHP,34.5
59651,"Forever21Retail,Inc.",34.071389,-118.196111,NA,22,IPPNon-CHP,34.5
57312,LATTCSouthCampusSolar,34.033056,-118.269722,NA,22,IPPNon-CHP,2.4
61319,PortofLASolarFiTProject,33.727977,-118.280032,NA,22,IPPNon-CHP,34.5
59799,FoothillSolarProject,34.2738,-118.3454,NA,22,IPPNon-CHP,34.5
59798,ColonPV,33.792694,-118.252407,NA,22,IPPNon-CHP,34.5
10623,CivicCenter,34.0564,-118.2436,Municipality,53,CommercialCHP,13.8
10478,PitchessCogenStation,34.463896,-118.593991,Well/Municipality,92214,CommercialCHP,12.46
10884,OliveViewMedicalCenter,34.326242,-118.44477,Municipality,622,CommercialCHP,4.16
10091,TotalEnergyFacilities,33.7683,-118.2836,Municipality,22132,CommercialCHP,66
57163,CalabasasGastoEnergyFacility,34.1511,-118.7236,NA,562212,CommercialNon-CHP,16
10473,PalosVerdesGastoEnergy,33.792778,-118.35,Municipality,562212,CommercialNon-CHP,66
10471,SpadraLandfillGastoEnergy,34.0408,-117.8217,Municipality,562212,CommercialNon-CHP,66
10472,PuenteHillsEnergyRecovery,34.0233,-118.0241,Municipality,562212,CommercialNon-CHP,66
10090,CommerceRefuseToEnergy,33.9949,-118.1538,Municipality,22,IPPNon-CHP,66
54240,LouisianaTechUniversityPowerPlant,32.5256,-92.6497,Well,611,CommercialCHP,13.8
55165,Calcasieu,30.1608,-93.345,NA,22,ElectricUtility,230
60927,LakeCharlesPower,30.272631,-93.299056,SabineRiver,22,ElectricUtility,138
1393,RSNelson,30.2844,-93.2911,SabineRiverAuthorityCanal,22,ElectricUtility,230
1392,Louisiana2,30.4922,-91.1864,Wells,22,ElectricUtility,69
1394,WillowGlen,30.2743,-91.1164,MississippiRiver,22,ElectricUtility,138
1403,NineMilePoint,29.9472,-90.1458,MississippiRiver,22,ElectricUtility,230
6706,Thibodaux,29.799167,-90.809722,CoolingTower,22,ElectricUtility,0
